tss_index,chrom,gene_name,mean_coverage,std_coverage,in_blacklist,in_chrX,in_overlapping,in_high_variability,removed
9107,chr9,UCK1,1.6256314979868574,0.4334383904056187,False,False,False,False,False
9108,chr9,PRRT1B,1.7533915828436621,0.44385302214625094,False,False,False,False,False
9109,chr9,RAPGEF1,1.615777200259062,0.4930378550042044,False,False,False,False,False
9110,chr9,MED27,1.9465516954379483,0.4979869846464297,False,False,False,False,False
9111,chr9,NTNG2,1.972213474961961,0.4655121152325675,False,False,False,False,False
9112,chr9,SETX,1.3980860295575186,0.39123145893825845,False,False,False,False,False
9113,chr9,TTF1,1.7610618061265633,0.4642167510932009,False,False,True,False,True
9114,chr9,CFAP77,1.7863054395315183,0.43943953436879296,False,False,True,False,True
9115,chr9,BARHL1,2.0598657994750385,0.5051764806461416,False,False,False,False,False
9116,chr9,DDX31,1.7130181252488907,0.4003803144047545,False,False,True,False,True
9117,chr9,GTF3C4,1.6928332964719435,0.40019436127797514,False,False,True,False,True
9118,chr9,AK8,1.9408809005420489,0.4482224271767872,False,False,True,False,True
9119,chr9,SPACA9,1.959904027333654,0.4443220419217007,False,False,True,False,True
9120,chr9,TSC1,1.833949463998139,0.461317470190897,False,False,False,False,False
9121,chr9,GFI1B,1.664435173594825,0.37993822055175486,False,False,False,False,False
9122,chr9,GTF3C5,1.6884831908640563,0.4033881519148476,False,False,False,False,False
9123,chr9,CEL,1.7644981256175254,0.46433131803095323,False,False,False,False,False
9124,chr9,RALGDS,1.5809747327289883,0.42819262899236776,False,False,False,False,False
9125,chr9,GBGT1,1.7831027511463098,0.4703490205519818,False,False,False,False,False
9126,chr9,OBP2B,2.0884235289281987,0.5153979925106323,False,False,False,False,False
9127,chr9,ABO,2.197474496934464,0.544368883865947,False,False,False,False,False
9128,chr9,SURF6,1.5366483926494705,0.3504864601921712,False,False,False,False,False
9129,chr9,MED22,1.605461937359798,0.3853569942391171,False,False,True,False,True
9130,chr9,RPL7A,1.6082800055314992,0.38577837116935504,False,False,True,False,True
9131,chr9,SURF1,1.714066629541791,0.4410518812228843,False,False,True,False,True
9132,chr9,SURF2,1.7134818969369556,0.4421873405674843,False,False,True,False,True
9133,chr9,SURF4,1.6652408551010256,0.42927300348241826,False,False,True,False,True
9134,chr9,STKLD1,1.6610791459463716,0.4335696834078509,False,False,True,False,True
9135,chr9,REXO4,1.9096138830345768,0.46995158203720766,False,False,True,False,True
9136,chr9,ADAMTS13,1.920165500844004,0.46750332667390443,False,False,True,False,True
9137,chr9,CACFD1,2.013312993652693,0.4546051190620148,False,False,False,False,False
9138,chr9,SLC2A6,1.820923183296317,0.4831192976048198,False,False,False,False,False
9139,chr9,MYMK,2.307996810959917,0.5882713490646929,False,False,False,False,False
9140,chr9,ADAMTSL2,2.442993950269258,0.6043467273842179,False,False,False,False,False
9141,chr9,FAM163B,2.274782074065189,0.5664979406447971,False,False,False,False,False
9142,chr9,DBH,2.391654861870557,0.5935286636254061,False,False,False,False,False
9143,chr9,SARDH,2.1655888196990767,0.5589657755233014,False,False,False,False,False
9144,chr9,VAV2,1.9009304356618115,0.4532466240345896,False,False,False,False,False
9145,chr9,BRD3OS,1.5759638521416666,0.3965378188790189,False,False,False,False,False
9146,chr9,BRD3,1.3955202583667508,0.31135090184127734,False,False,False,False,False
9147,chr9,WDR5,1.6189247833003109,0.3781414465352264,False,False,False,False,False
9148,chr9,RXRA,1.7223878303207785,0.44621072932719164,False,False,False,False,False
9149,chr9,COL5A1,2.3442064635782875,0.6132831641739838,False,False,False,False,False
9150,chr9,FCN2,2.3243022995188087,0.5874999288510443,False,False,False,False,False
9151,chr9,FCN1,1.9317696224469736,0.4905955539126699,False,False,False,False,False
9152,chr9,OLFM1,2.199376709713737,0.5845477422672002,False,False,False,False,False
9153,chr9,PPP1R26,1.6523368016914048,0.4181691705576023,False,False,False,False,False
9154,chr9,PIERCE1,1.7885365838183411,0.42016684769645946,False,False,True,False,True
9155,chr9,MRPS2,1.8032368921851418,0.4204639029350089,False,False,True,False,True
9156,chr9,LCN1,2.2193380770754727,0.5808364848452021,False,False,False,False,False
9157,chr9,OBP2A,1.9705936084636222,0.4951369372104122,False,False,False,False,False
9158,chr9,PAEP,2.197929010128633,0.560501868166069,False,False,False,False,False
9159,chr9,GLT6D1,2.0265913022395403,0.5003729497350431,False,False,False,False,False
9160,chr9,LCN9,2.2338313659414695,0.6152745587920815,False,False,False,False,False
9161,chr9,SOHLH1,2.283204249667417,0.5495999891256123,False,False,True,False,True
9162,chr9,KCNT1,2.2301790538688175,0.5439381401255227,False,False,True,False,True
9163,chr9,CAMSAP1,1.5399895348681412,0.3805521879630329,False,False,False,False,False
9164,chr9,UBAC1,1.47980837523739,0.36596531124719545,False,False,False,False,False
9165,chr9,NACC2,1.7049466699599904,0.4355476701152805,False,False,False,False,False
9166,chr9,TMEM250,1.5590373489866036,0.409008247513758,False,False,False,False,False
9167,chr9,LHX3,2.211274819791103,0.5214107297267626,False,False,False,False,False
9168,chr9,QSOX2,1.8825280082047702,0.47048704436725836,False,False,False,False,False
9169,chr9,CCDC187,2.25954288154281,0.5520639842102116,True,False,False,False,True
9170,chr9,GPSM1,2.1421317043756973,0.5642990122315602,False,False,False,False,False
9171,chr9,DNLZ,1.7650484033738472,0.4219519389747746,False,False,False,False,False
9172,chr9,CARD9,2.023632804254176,0.49443210793238684,False,False,False,False,False
9173,chr9,SNAPC4,1.6144140686448283,0.3790694166350748,False,False,False,False,False
9174,chr9,ENTR1,1.7025995058772136,0.4488901510186165,False,False,True,False,True
9175,chr9,PMPCA,1.706525875573709,0.4494186749128256,False,False,True,False,True
9176,chr9,INPP5E,1.7926101803998271,0.47726385049454506,False,False,False,False,False
9177,chr9,SEC16A,1.466119036699078,0.354107418449943,False,False,False,False,False
9178,chr9,NOTCH1,1.2933504630943986,0.3501710196701466,False,False,False,False,False
9179,chr9,EGFL7,1.9223874861187045,0.45641708934636255,False,False,False,False,False
9180,chr9,AGPAT2,1.8179533878467133,0.38644936329220136,False,False,False,False,False
9181,chr9,DIPK1B,1.730460081116627,0.415410909216817,False,False,False,False,False
9182,chr9,LCN10,2.0377824262428597,0.49360081099944075,False,False,False,False,False
9183,chr9,LCN6,1.9979782998019842,0.4690939798113222,False,False,False,False,False
9184,chr9,LCN8,1.664608184721823,0.3727337369057561,False,False,False,False,False
9185,chr9,LCN15,1.524272136878644,0.36633523372333066,False,False,False,False,False
9186,chr9,TMEM141,1.385068537794974,0.3367301431077845,False,False,True,False,True
9187,chr9,CCDC183,1.39679411534043,0.3544824488545842,False,False,True,False,True
9188,chr9,RABL6,1.623226185957616,0.40399344964261047,False,False,False,False,False
9189,chr9,AJM1,1.7161349936882524,0.44263600395917285,False,False,False,False,False
9190,chr9,PHPT1,1.6773812071669358,0.42042908404380214,False,False,True,False,True
9191,chr9,MAMDC4,1.8412666531111916,0.45679065725502294,False,False,True,False,True
9192,chr9,EDF1,1.519129571965701,0.4168519125690331,False,False,False,False,False
9193,chr9,TRAF2,1.5289994844526247,0.38617260207476917,False,False,False,False,False
9194,chr9,FBXW5,1.488112450569673,0.3922678653481085,False,False,True,False,True
9195,chr9,C8G,1.4611636147374536,0.39243717053286914,False,False,True,False,True
9196,chr9,LCN12,1.6676883555484847,0.4175722851716091,False,False,False,False,False
9197,chr9,PTGDS,2.090849230072358,0.4912114933359424,False,False,False,False,False
9198,chr9,LCNL1,1.9607116868465597,0.4934923889003461,False,False,False,False,False
9199,chr9,PAXX,1.7041349658340932,0.4210350936681572,False,False,True,False,True
9200,chr9,CLIC3,1.46539719655666,0.3657794617421127,False,False,True,False,True
9201,chr9,ABCA2,1.6333220142698381,0.4261713190879118,False,False,True,False,True
9202,chr9,FUT7,1.4358191189562848,0.39852679152373593,False,False,True,False,True
9203,chr9,NPDC1,1.928467373432219,0.537158346697013,False,False,False,False,False
9204,chr9,ENTPD2,1.987153123468395,0.540001425080623,False,False,False,False,False
9205,chr9,SAPCD2,1.5969315256958698,0.4115301670044782,False,False,False,False,False
9206,chr9,UAP1L1,1.6251687113104658,0.42573044041238484,False,False,False,False,False
9207,chr9,MAN1B1,1.5997573717726254,0.36269723873238174,False,False,False,False,False
9208,chr9,DPP7,1.699205812561939,0.4450421364308603,False,False,False,False,False
9209,chr9,GRIN1,2.0964953644722635,0.5769362641999406,False,False,False,False,False
9210,chr9,LRRC26,2.212197514596861,0.5266636781799378,False,False,True,False,True
9211,chr9,TMEM210,2.17664352611554,0.5060871425782972,False,False,True,False,True
9212,chr9,ANAPC2,1.6911588898248986,0.42247786203881055,False,False,True,False,True
9213,chr9,SSNA1,1.678578016099741,0.41768771250412884,False,False,True,False,True
9214,chr9,TPRN,1.4150520377350984,0.3576182096267854,False,False,True,False,True
9215,chr9,TMEM203,1.3220385798600318,0.34711395791955363,False,False,True,False,True
9216,chr9,NDOR1,1.32973098662514,0.3482901983810256,False,False,True,False,True
9217,chr9,RNF208,1.5130655572479028,0.3960761511445068,False,False,True,False,True
9218,chr9,CYSRT1,1.5764509223160528,0.40433205906982245,False,False,True,False,True
9219,chr9,RNF224,1.7591848111335282,0.4472164638562293,False,False,True,False,True
9220,chr9,SLC34A3,1.972170560148103,0.48039374036393306,False,False,True,False,True
9221,chr9,TUBB4B,1.3462741427632974,0.362576324685319,False,False,False,False,False
9222,chr9,CIMIP2A,1.6266494073982585,0.4182575967859469,False,False,True,False,True
9223,chr9,STPG3,1.5620054986206395,0.41330368424758585,False,False,True,False,True
9224,chr9,NELFB,1.4216363950677262,0.40839777219680085,False,False,True,False,True
9225,chr9,TOR4A,1.72435587720442,0.4447043568599842,False,False,False,False,False
9226,chr9,NRARP,1.7830993512467008,0.43097226879248846,False,False,False,False,False
9227,chr9,EXD3,1.7159725860339123,0.482695576469913,False,False,True,False,True
9228,chr9,NOXA1,1.6658832097799814,0.4622574194403318,False,False,True,False,True
9229,chr9,ENTPD8,1.683592881715104,0.42264544623666717,False,False,False,False,False
9230,chr9,NSMF,1.7837852120484892,0.47912908259120063,False,False,False,False,False
9231,chr9,PNPLA7,1.5636095440680335,0.37046336542559727,False,False,True,False,True
9232,chr9,MRPL41,1.6170065880567566,0.3797874688956503,False,False,True,False,True
9233,chr9,DPH7,1.6234148426347894,0.3867913870086609,False,False,False,False,False
9234,chr9,ZMYND19,1.5928704082538176,0.39324091107806836,False,False,False,False,False
9235,chr9,ARRDC1,1.3081031254611295,0.34376106578649346,False,False,False,False,False
9236,chr9,EHMT1,1.3898355819850368,0.38237808826174796,False,False,False,False,False
9237,chr9,CACNA1B,2.211927387271324,0.5961338229761529,False,False,False,False,False
9238,chr10,TUBB8,1.4086972144884193,0.34469641568066406,True,False,False,False,True
9239,chr10,ZMYND11,1.804857401163363,0.450711826165126,False,False,False,False,False
9240,chr10,DIP2C,1.9151894714737168,0.4869861702405145,False,False,False,False,False
9241,chr10,LARP4B,1.3813928208167157,0.33309505335203543,False,False,False,False,False
9242,chr10,GTPBP4,1.694060688631459,0.43261369120318727,False,False,False,False,False
9243,chr10,IDI2,1.9236286108422376,0.4724056712118585,False,False,False,False,False
9244,chr10,IDI1,1.3773688888982982,0.33116293270028885,False,False,False,False,False
9245,chr10,WDR37,1.60724926236651,0.394383876909947,False,False,False,False,False
9246,chr10,ADARB2,2.1697954173286376,0.5473990463435724,False,False,False,False,False
9247,chr10,PFKP,1.8170531985010785,0.47059101164949224,False,False,False,False,False
9248,chr10,PITRM1,1.6725500777411624,0.432675769920911,False,False,False,False,False
9249,chr10,KLF6,1.2994980450222295,0.3203992495764058,False,False,False,False,False
9250,chr10,AKR1E2,2.1056273708304616,0.5978308285725495,False,False,False,False,False
9251,chr10,AKR1C1,1.704946555938962,0.41985319738687416,False,False,False,False,False
9252,chr10,AKR1C2,1.7849283706086507,0.41830647153092254,False,False,False,False,False
9253,chr10,AKR1C3,2.276283011354725,0.6559964263642218,False,False,False,False,False
9254,chr10,AKR1C8,2.183414633079879,0.5879971609410174,False,False,False,False,False
9255,chr10,AKR1C4,2.1805815947074945,0.5721622097714453,False,False,False,False,False
9256,chr10,UCN3,2.1282626899931136,0.5785276275429498,False,False,False,False,False
9257,chr10,TUBAL3,2.106215215627704,0.525514216042272,False,False,False,False,False
9258,chr10,NET1,1.8672848963705,0.42136394662312754,False,False,False,False,False
9259,chr10,CALML5,2.3391286421397437,0.6215683517070978,False,False,False,False,False
9260,chr10,CALML3,2.1009498299116736,0.4833999167588899,False,False,False,False,False
9261,chr10,ASB13,1.8242793854865798,0.4269578341357039,False,False,False,False,False
9262,chr10,TASOR2,1.7506587155794961,0.48045799636140984,False,False,False,False,False
9263,chr10,GDI2,1.4814260870697082,0.3684183868166237,False,False,False,False,False
9264,chr10,ANKRD16,1.62680790699937,0.39913609791484467,False,False,True,False,True
9265,chr10,FBH1,1.647681448410719,0.4011928621361066,False,False,True,False,True
9266,chr10,IL15RA,1.7432160728984634,0.42891162561681595,False,False,False,False,False
9267,chr10,IL2RA,1.938645691585827,0.5037247046009432,False,False,False,False,False
9268,chr10,RBM17,1.6180092967683048,0.6155581271319448,False,False,False,False,False
9269,chr10,PFKFB3,1.330317155816582,0.34167898810409253,False,False,False,False,False
9270,chr10,PRKCQ,1.832120056571811,0.4330090933959072,False,False,False,False,False
9271,chr10,SFMBT2,1.6071040379003316,0.3845149458165705,False,False,False,False,False
9272,chr10,ITIH5,2.0243327685637134,0.5406703588567654,False,False,False,False,False
9273,chr10,ITIH2,2.134112008813093,0.5329590502479828,False,False,False,False,False
9274,chr10,KIN,1.7959887833225865,0.4720275889862426,False,False,True,False,True
9275,chr10,ATP5F1C,1.8045153883198892,0.4725583679765101,False,False,True,False,True
9276,chr10,TAF3,1.7257301831104508,0.39632054842048037,False,False,False,False,False
9277,chr10,GATA3,1.8281160230430966,0.45015063010523326,False,False,False,False,False
9278,chr10,CELF2,2.2834843527731166,0.5846323306543821,False,False,False,False,False
9279,chr10,USP6NL,1.7969360802298529,0.440116288610553,False,False,False,False,False
9280,chr10,ECHDC3,1.760039795196478,0.4756913659066929,False,False,False,False,False
9281,chr10,PROSER2,1.6564556860277566,0.43856079556659405,False,False,False,False,False
9282,chr10,UPF2,1.3996496929535762,0.35881189546809755,False,False,False,False,False
9283,chr10,DHTKD1,1.4681683387066655,0.36205378601086097,False,False,False,False,False
9284,chr10,SEC61A2,1.3664188565727522,0.29809420982241414,False,False,False,False,False
9285,chr10,NUDT5,1.48668385544902,0.3473974158372111,False,False,True,False,True
9286,chr10,CDC123,1.5234178829023717,0.35620422851064815,False,False,True,False,True
9287,chr10,CAMK1D,1.6296838536395064,0.41619411493288233,False,False,False,False,False
9288,chr10,CCDC3,2.330319830788533,0.5173564722587367,False,False,False,False,False
9289,chr10,OPTN,1.8269600720806165,0.4152708554404312,False,False,False,False,False
9290,chr10,MCM10,1.7021588835024815,0.3997142641635351,False,False,False,False,False
9291,chr10,UCMA,1.985687003874738,0.4824348544441712,False,False,False,False,False
9292,chr10,PHYH,1.4020743581345698,0.36683131298855753,False,False,False,False,False
9293,chr10,SEPHS1,1.7675768889880294,0.457771157394801,False,False,False,False,False
9294,chr10,BEND7,1.8413645121942237,0.44745606641978247,False,False,False,False,False
